Keypoints:
1306.2806396484375, 219.8756103515625
1289.4552001953125, 217.71759033203125
1289.205078125, 450.9926452636719
1284.3922119140625, 469.2765197753906
1098.1138916015625, 439.9986877441406
1089.778564453125, 439.37481689453125
1227.998779296875, 462.3104553222656
1190.322509765625, 430.61602783203125
1290.049560546875, 461.288818359375
1535.7752685546875, 428.1467590332031
1541.86669921875, 429.18450927734375
1302.5872802734375, 468.16156005859375
590.824462890625, 396.735595703125
1909.078369140625, 347.5094909667969
593.6503295898438, 456.29803466796875
714.931396484375, 455.3710632324219
532.7678833007812, 523.252197265625
756.3360595703125, 571.9628295898438
1199.709228515625, 575.7739868164062
951.7735595703125, 616.6774291992188
680.6524658203125, 658.144775390625
1173.95849609375, 620.320068359375

Bounding Boxes (x1, y1, x2, y2):
513.0, 218.0, 1899.0, 679.0
