Keypoints:
575.0711059570312, 328.6114382743835
593.0867958068848, 327.6725578308106
594.6452522277832, 528.2017779350281
581.4977073669432, 543.7293863296509
375.48171043395996, 511.85817718505854
381.4858531951905, 511.6252756118775
602.9468536376953, 541.2804758548737
704.8654747009276, 521.2081003189087
654.4146537780762, 541.2598121166229
754.3026351928712, 514.7286987304686
746.2223052978517, 514.9136424064635
597.1318244934082, 543.7112009525299
115.13249158859252, 464.52147960662836
1186.6750717163086, 486.5291333198548
1215.728416442871, 591.0113668441772
1300.744400024414, 589.3267893791199
1373.7282943725586, 653.0055749416351
776.0290718078613, 666.9222164154053
1114.065284729004, 652.6878297328949
758.6892700195314, 695.011864900589
1234.1057968139648, 749.1261076927185
933.445987701416, 686.0757958889008

Bounding Boxes (x1, y1, x2, y2):
115.11294364929199, 325.7279133796692, 1379.531593322754, 767.1389329433441

