Keypoints:
573.4669189453125, 330.1318054199219
590.3458862304688, 329.7078552246094
592.6111450195312, 529.1605224609375
578.6417236328125, 545.9009399414062
367.9930725097656, 513.8827514648438
375.9998779296875, 513.08984375
601.5280151367188, 542.4886474609375
706.3365478515625, 523.0357055664062
655.2514038085938, 543.2223510742188
754.9974975585938, 516.8356323242188
744.978759765625, 517.1024169921875
593.2222290039062, 546.0139770507812
114.09266662597656, 464.0233459472656
1194.9276123046875, 487.29974365234375
1215.4554443359375, 593.9563598632812
1298.6953125, 591.4279174804688
1368.7501220703125, 654.551513671875
773.6544189453125, 668.1776123046875
1109.8914794921875, 653.8609008789062
760.0516357421875, 695.3414306640625
1233.09326171875, 746.7847900390625
935.0670166015625, 688.6331787109375

Bounding Boxes (x1, y1, x2, y2):
112.0, 327.0, 1380.0, 767.0
