Keypoints:
1357.6226806640625, 249.2128143310547
1341.5694580078125, 246.18280029296875
1338.3109130859375, 452.2803649902344
1337.040283203125, 469.6861572265625
1184.4385986328125, 443.0880432128906
1176.4300537109375, 443.5274658203125
1276.189453125, 464.0311584472656
1223.109375, 436.7997131347656
1327.8232421875, 461.7788391113281
1557.41943359375, 433.6634216308594
1564.4105224609375, 433.3556823730469
1353.36328125, 468.32440185546875
724.2229614257812, 410.5662536621094
1817.323486328125, 361.1476135253906
621.1434326171875, 463.40386962890625
704.1627197265625, 459.37469482421875
553.5521850585938, 513.9430541992188
809.5833129882812, 557.3475952148438
1152.1048583984375, 558.4334716796875
989.9710693359375, 595.85986328125
688.1927490234375, 620.730224609375
1166.0687255859375, 597.0823364257812

Bounding Boxes (x1, y1, x2, y2):
536.0, 244.0, 1804.0, 637.0
