Keypoints:
1355.4500198364258, 255.78515052795404
1337.083740234375, 253.51168870925906
1335.4693222045898, 452.97875404357904
1332.4271392822266, 468.99392366409296
1186.852912902832, 445.68413257598877
1178.57666015625, 445.00370979309076
1274.9053573608398, 463.9499115943908
1221.4609909057617, 437.4734187126159
1325.709457397461, 462.6676011085511
1547.4888610839844, 432.98835754394526
1553.829689025879, 433.85102033615107
1347.8781509399414, 468.63665342330927
748.1627082824707, 413.2773399353027
1801.9326782226562, 359.5684218406677
615.1995849609375, 464.025936126709
696.6073036193849, 461.3978433609009
541.7086029052734, 515.5159163475037
821.3756561279297, 554.5873117446899
1153.135643005371, 556.4781081676483
991.0156631469727, 592.303751707077
682.0575714111327, 620.8029413223267
1161.8056869506836, 595.5769264698029

Bounding Boxes (x1, y1, x2, y2):
535.3156471252441, 251.95019245147705, 1800.9992980957031, 637.8616940975189

